path,label,source,group,category
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001803.wav,1,DADS,dads_001803,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000383.wav,1,DADS,dads_000383,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002041.wav,1,DADS,dads_002041,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001882.wav,0,ESC50,esc50_fold_1,laughing
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001075.wav,0,ESC50,esc50_fold_2,thunderstorm
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000426.wav,1,DADS,dads_000426,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000263.wav,1,DADS,dads_000263,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003280.wav,1,DADS,dads_003280,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003278.wav,1,DADS,dads_003278,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000195.wav,0,ESC50,esc50_fold_2,wind
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001229.wav,0,ESC50,esc50_fold_2,can_opening
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000631.wav,0,ESC50,esc50_fold_5,sea_waves
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004576.wav,1,DADS,dads_004576,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004228.wav,1,DADS,dads_004228,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002512.wav,1,DADS,dads_002512,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003868.wav,1,DADS,dads_003868,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002270.wav,1,DADS,dads_002270,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001242.wav,1,DADS,dads_001242,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005222.wav,1,DADS,dads_005222,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000183.wav,0,ESC50,esc50_fold_3,toilet_flush
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005296.wav,1,DADS,dads_005296,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001203.wav,0,ESC50,esc50_fold_1,chainsaw
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005421.wav,1,DADS,dads_005421,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001192.wav,0,ESC50,esc50_fold_2,pouring_water
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001731.wav,0,ESC50,esc50_fold_1,hand_saw
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001770.wav,1,DADS,dads_001770,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000939.wav,0,ESC50,esc50_fold_3,pig
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000155.wav,1,DADS,dads_000155,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000744.wav,0,ESC50,esc50_fold_1,fireworks
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000295.wav,1,DADS,dads_000295,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003302.wav,1,DADS,dads_003302,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000832.wav,1,DADS,dads_000832,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002187.wav,1,DADS,dads_002187,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000876.wav,0,ESC50,esc50_fold_1,rooster
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002004.wav,1,DADS,dads_002004,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004560.wav,1,DADS,dads_004560,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005026.wav,1,DADS,dads_005026,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002306.wav,1,DADS,dads_002306,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003677.wav,1,DADS,dads_003677,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000556.wav,0,ESC50,esc50_fold_5,toilet_flush
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005283.wav,1,DADS,dads_005283,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000843.wav,1,DADS,dads_000843,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002441.wav,1,DADS,dads_002441,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000150.wav,1,DADS,dads_000150,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002182.wav,1,DADS,dads_002182,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001728.wav,1,DADS,dads_001728,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000796.wav,1,DADS,dads_000796,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001538.wav,0,ESC50,esc50_fold_3,washing_machine
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001942.wav,0,ESC50,esc50_fold_3,pig
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001532.wav,0,ESC50,esc50_fold_1,clock_alarm
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002893.wav,1,DADS,dads_002893,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004367.wav,1,DADS,dads_004367,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000359.wav,0,ESC50,esc50_fold_3,footsteps
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000765.wav,0,ESC50,esc50_fold_3,rain
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001527.wav,1,DADS,dads_001527,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001868.wav,1,DADS,dads_001868,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004232.wav,1,DADS,dads_004232,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001626.wav,1,DADS,dads_001626,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002148.wav,1,DADS,dads_002148,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003540.wav,1,DADS,dads_003540,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001592.wav,1,DADS,dads_001592,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002031.wav,1,DADS,dads_002031,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000822.wav,1,DADS,dads_000822,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005917.wav,1,DADS,dads_005917,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000612.wav,1,DADS,dads_000612,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002448.wav,1,DADS,dads_002448,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000890.wav,1,DADS,dads_000890,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004830.wav,1,DADS,dads_004830,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002684.wav,1,DADS,dads_002684,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001285.wav,1,DADS,dads_001285,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001214.wav,0,ESC50,esc50_fold_2,chirping_birds
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001628.wav,1,DADS,dads_001628,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001311.wav,1,DADS,dads_001311,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000101.wav,0,ESC50,esc50_fold_3,helicopter
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001662.wav,1,DADS,dads_001662,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000810.wav,1,DADS,dads_000810,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002226.wav,1,DADS,dads_002226,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003611.wav,1,DADS,dads_003611,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000469.wav,1,DADS,dads_000469,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003368.wav,1,DADS,dads_003368,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004779.wav,1,DADS,dads_004779,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004196.wav,1,DADS,dads_004196,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002395.wav,1,DADS,dads_002395,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000363.wav,1,DADS,dads_000363,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003875.wav,1,DADS,dads_003875,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002452.wav,1,DADS,dads_002452,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001079.wav,0,ESC50,esc50_fold_1,can_opening
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000126.wav,1,DADS,dads_000126,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003844.wav,1,DADS,dads_003844,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001583.wav,0,ESC50,esc50_fold_2,glass_breaking
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001736.wav,1,DADS,dads_001736,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003980.wav,1,DADS,dads_003980,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003260.wav,1,DADS,dads_003260,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005457.wav,1,DADS,dads_005457,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000261.wav,0,ESC50,esc50_fold_5,cow
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004960.wav,1,DADS,dads_004960,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000746.wav,0,ESC50,esc50_fold_1,laughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001029.wav,1,DADS,dads_001029,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000569.wav,1,DADS,dads_000569,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000013.wav,1,DADS,dads_000013,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003505.wav,1,DADS,dads_003505,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000291.wav,0,ESC50,esc50_fold_4,siren
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005978.wav,1,DADS,dads_005978,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005103.wav,1,DADS,dads_005103,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000269.wav,1,DADS,dads_000269,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003553.wav,1,DADS,dads_003553,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001529.wav,0,ESC50,esc50_fold_1,drinking_sipping
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001381.wav,0,ESC50,esc50_fold_2,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004053.wav,1,DADS,dads_004053,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001851.wav,1,DADS,dads_001851,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001121.wav,0,ESC50,esc50_fold_1,brushing_teeth
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004542.wav,1,DADS,dads_004542,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001161.wav,0,ESC50,esc50_fold_1,toilet_flush
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004456.wav,1,DADS,dads_004456,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003688.wav,1,DADS,dads_003688,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000679.wav,1,DADS,dads_000679,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005472.wav,1,DADS,dads_005472,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000472.wav,1,DADS,dads_000472,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001761.wav,0,ESC50,esc50_fold_2,chainsaw
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004099.wav,1,DADS,dads_004099,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001745.wav,0,ESC50,esc50_fold_5,crow
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000304.wav,1,DADS,dads_000304,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004920.wav,1,DADS,dads_004920,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005983.wav,1,DADS,dads_005983,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005554.wav,1,DADS,dads_005554,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001968.wav,0,ESC50,esc50_fold_3,footsteps
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000199.wav,0,ESC50,esc50_fold_4,water_drops
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003621.wav,1,DADS,dads_003621,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004952.wav,1,DADS,dads_004952,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001897.wav,1,DADS,dads_001897,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001980.wav,1,DADS,dads_001980,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001262.wav,0,ESC50,esc50_fold_4,sneezing
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001072.wav,0,ESC50,esc50_fold_2,drinking_sipping
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002515.wav,1,DADS,dads_002515,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005021.wav,1,DADS,dads_005021,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000486.wav,0,ESC50,esc50_fold_2,airplane
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000153.wav,1,DADS,dads_000153,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001062.wav,1,DADS,dads_001062,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005274.wav,1,DADS,dads_005274,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004216.wav,1,DADS,dads_004216,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001870.wav,0,ESC50,esc50_fold_5,brushing_teeth
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004368.wav,1,DADS,dads_004368,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000153.wav,0,ESC50,esc50_fold_3,frog
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000758.wav,0,ESC50,esc50_fold_3,airplane
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002800.wav,1,DADS,dads_002800,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000873.wav,1,DADS,dads_000873,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004187.wav,1,DADS,dads_004187,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003917.wav,1,DADS,dads_003917,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005332.wav,1,DADS,dads_005332,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003345.wav,1,DADS,dads_003345,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000568.wav,1,DADS,dads_000568,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002958.wav,1,DADS,dads_002958,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004381.wav,1,DADS,dads_004381,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005632.wav,1,DADS,dads_005632,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002409.wav,1,DADS,dads_002409,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000033.wav,1,DADS,dads_000033,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000829.wav,1,DADS,dads_000829,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001096.wav,0,ESC50,esc50_fold_2,chirping_birds
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000340.wav,1,DADS,dads_000340,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005902.wav,1,DADS,dads_005902,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001280.wav,1,DADS,dads_001280,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000870.wav,0,ESC50,esc50_fold_2,hand_saw
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002015.wav,1,DADS,dads_002015,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001340.wav,1,DADS,dads_001340,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001717.wav,1,DADS,dads_001717,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004230.wav,1,DADS,dads_004230,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000655.wav,0,ESC50,esc50_fold_1,water_drops
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001801.wav,0,ESC50,esc50_fold_2,cat
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000880.wav,0,ESC50,esc50_fold_5,cow
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005775.wav,1,DADS,dads_005775,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000296.wav,0,ESC50,esc50_fold_1,frog
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001487.wav,1,DADS,dads_001487,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001092.wav,0,ESC50,esc50_fold_2,coughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004743.wav,1,DADS,dads_004743,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000743.wav,1,DADS,dads_000743,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001172.wav,0,ESC50,esc50_fold_5,car_horn
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000018.wav,0,ESC50,esc50_fold_5,cat
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002549.wav,1,DADS,dads_002549,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003804.wav,1,DADS,dads_003804,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000827.wav,0,ESC50,esc50_fold_4,pouring_water
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000409.wav,0,ESC50,esc50_fold_4,laughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003107.wav,1,DADS,dads_003107,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001893.wav,1,DADS,dads_001893,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005774.wav,1,DADS,dads_005774,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002204.wav,1,DADS,dads_002204,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001244.wav,1,DADS,dads_001244,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001986.wav,1,DADS,dads_001986,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004171.wav,1,DADS,dads_004171,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004165.wav,1,DADS,dads_004165,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002657.wav,1,DADS,dads_002657,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000190.wav,0,ESC50,esc50_fold_2,helicopter
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000193.wav,0,ESC50,esc50_fold_1,cat
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001561.wav,1,DADS,dads_001561,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001358.wav,1,DADS,dads_001358,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005673.wav,1,DADS,dads_005673,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000871.wav,1,DADS,dads_000871,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002521.wav,1,DADS,dads_002521,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004300.wav,1,DADS,dads_004300,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000714.wav,0,ESC50,esc50_fold_2,brushing_teeth
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004983.wav,1,DADS,dads_004983,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005967.wav,1,DADS,dads_005967,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003239.wav,1,DADS,dads_003239,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000630.wav,0,ESC50,esc50_fold_1,crow
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000962.wav,0,ESC50,esc50_fold_3,vacuum_cleaner
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002861.wav,1,DADS,dads_002861,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002740.wav,1,DADS,dads_002740,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001951.wav,1,DADS,dads_001951,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001535.wav,0,ESC50,esc50_fold_3,laughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004492.wav,1,DADS,dads_004492,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002431.wav,1,DADS,dads_002431,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002028.wav,1,DADS,dads_002028,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000007.wav,1,DADS,dads_000007,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000151.wav,1,DADS,dads_000151,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005174.wav,1,DADS,dads_005174,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002566.wav,1,DADS,dads_002566,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001591.wav,1,DADS,dads_001591,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001180.wav,1,DADS,dads_001180,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000512.wav,0,ESC50,esc50_fold_2,car_horn
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005248.wav,1,DADS,dads_005248,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002143.wav,1,DADS,dads_002143,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002866.wav,1,DADS,dads_002866,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001182.wav,1,DADS,dads_001182,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001879.wav,0,ESC50,esc50_fold_2,brushing_teeth
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000436.wav,1,DADS,dads_000436,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001466.wav,1,DADS,dads_001466,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001319.wav,1,DADS,dads_001319,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005603.wav,1,DADS,dads_005603,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000879.wav,0,ESC50,esc50_fold_4,car_horn
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003964.wav,1,DADS,dads_003964,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001568.wav,0,ESC50,esc50_fold_3,glass_breaking
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001503.wav,1,DADS,dads_001503,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001510.wav,0,ESC50,esc50_fold_4,pouring_water
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001704.wav,1,DADS,dads_001704,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003684.wav,1,DADS,dads_003684,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003054.wav,1,DADS,dads_003054,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004082.wav,1,DADS,dads_004082,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004162.wav,1,DADS,dads_004162,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001376.wav,0,ESC50,esc50_fold_2,church_bells
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000511.wav,0,ESC50,esc50_fold_1,brushing_teeth
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000150.wav,0,ESC50,esc50_fold_5,frog
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002897.wav,1,DADS,dads_002897,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001967.wav,1,DADS,dads_001967,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001238.wav,0,ESC50,esc50_fold_3,glass_breaking
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000419.wav,1,DADS,dads_000419,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004947.wav,1,DADS,dads_004947,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004449.wav,1,DADS,dads_004449,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003118.wav,1,DADS,dads_003118,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001082.wav,1,DADS,dads_001082,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000327.wav,1,DADS,dads_000327,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001590.wav,0,ESC50,esc50_fold_5,glass_breaking
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002353.wav,1,DADS,dads_002353,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003741.wav,1,DADS,dads_003741,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001210.wav,0,ESC50,esc50_fold_4,mouse_click
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001782.wav,1,DADS,dads_001782,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004016.wav,1,DADS,dads_004016,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002704.wav,1,DADS,dads_002704,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002003.wav,1,DADS,dads_002003,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001248.wav,1,DADS,dads_001248,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000907.wav,1,DADS,dads_000907,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000411.wav,0,ESC50,esc50_fold_2,crying_baby
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001531.wav,1,DADS,dads_001531,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002060.wav,1,DADS,dads_002060,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000732.wav,0,ESC50,esc50_fold_1,cow
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001646.wav,0,ESC50,esc50_fold_4,pouring_water
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003856.wav,1,DADS,dads_003856,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000038.wav,0,ESC50,esc50_fold_3,hen
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005935.wav,1,DADS,dads_005935,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001167.wav,0,ESC50,esc50_fold_4,pouring_water
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002959.wav,1,DADS,dads_002959,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001852.wav,0,ESC50,esc50_fold_4,footsteps
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000036.wav,0,ESC50,esc50_fold_5,pig
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002752.wav,1,DADS,dads_002752,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002736.wav,1,DADS,dads_002736,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003120.wav,1,DADS,dads_003120,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001556.wav,1,DADS,dads_001556,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000396.wav,0,ESC50,esc50_fold_4,church_bells
